#START#
0,08073347|-0,09189965|0,4496179
0,08201629|-0,1347747|0,4300475
0,05924399|-0,1251343|0,4392115
0,02366112|-0,1035064|0,4547882
0,0114027|-0,08123587|0,4748527
0,00423544|-0,06895134|0,4877951
0,06992554|-0,1215727|0,4396895
0,04757961|-0,0633123|0,4552912
0,04413878|-0,02253853|0,4701008
0,04251902|-0,004565992|0,4864587
0,0422908|0,005589765|0,4985341
0,07832544|-0,1213774|0,4401841
0,07031292|-0,06194877|0,4573571
0,06882942|-0,03542079|0,4923942
0,06423227|-0,04629603|0,5171111
0,06027324|-0,06007765|0,5271309
0,08947416|-0,1207191|0,4414511
0,0891242|-0,06724945|0,4648996
0,08633857|-0,05081559|0,4995263
0,0784184|-0,06749232|0,5131549
0,07190879|-0,08407051|0,5186442
0,0981894|-0,1225169|0,4445427
0,106244|-0,07563457|0,4724463
0,1028241|-0,06687822|0,4970083
0,09603022|-0,07532917|0,5119415
0,08731091|-0,08415914|0,5197133
#END#
#START#
0,07556283|-0,08680137|0,4482777
0,07689988|-0,1302105|0,4293733
0,05441304|-0,1203582|0,4373172
0,01897062|-0,09943675|0,4541734
0,006039133|-0,07859427|0,4763635
0,001475979|-0,06746697|0,4909212
0,06491039|-0,1167958|0,4382242
0,04255307|-0,05789806|0,452143
0,03844668|-0,01709083|0,468668
0,03634817|0,002484275|0,4823548
0,03657773|0,01613035|0,4897909
0,07312392|-0,1166075|0,4391116
0,06471617|-0,05753249|0,4551318
0,05674449|-0,03699645|0,4916606
0,05123386|-0,06028766|0,506413
0,04958426|-0,0772154|0,5008903
0,08404426|-0,1159748|0,4408914
0,08329985|-0,06264937|0,4633293
0,07691801|-0,04818016|0,4971528
0,06900712|-0,06896649|0,5027217
0,06463142|-0,08625815|0,4957977
0,09260519|-0,1178638|0,4443449
0,1013364|-0,06973834|0,4710764
0,1006169|-0,05798737|0,4914395
0,09202262|-0,06922273|0,5039907
0,08185577|-0,08031993|0,5045572
#END#
#START#
0,07332617|-0,0876011|0,4478472
0,07666957|-0,1313405|0,4277122
0,05502547|-0,1217941|0,4365834
0,02414961|-0,1024544|0,4623386
0,02648056|-0,08062109|0,4887154
0,03417411|-0,07067095|0,5022203
0,0649787|-0,1179009|0,4370098
0,03951441|-0,05954105|0,4516836
0,02785611|-0,01842727|0,4650678
0,02214057|0,003880163|0,4722457
0,02014356|0,0189524|0,4754702
0,07271789|-0,1173728|0,4379511
0,06233931|-0,05581429|0,4538555
0,05902353|-0,009848319|0,4740835
0,05835798|0,01394316|0,4852771
0,0576871|0,02811343|0,4948592
0,08308754|-0,116351|0,4398145
0,08033213|-0,06240015|0,4630026
0,07319279|-0,04519824|0,4949088
0,06627838|-0,06579701|0,502465
0,06234933|-0,0841095|0,5000983
0,09171579|-0,1180076|0,4432341
0,096228|-0,07203306|0,4719791
0,08613953|-0,068955|0,4952704
0,07923782|-0,08704793|0,4957699
0,07405688|-0,09843028|0,4874692
#END#
#START#
0,06516633|-0,08090954|0,4431877
0,06969144|-0,123836|0,423617
0,04883663|-0,1154394|0,4340234
0,02027814|-0,09742969|0,4610997
0,01601208|-0,07755236|0,4864496
0,01296337|-0,066834|0,5011188
0,05819355|-0,1111294|0,4335173
0,03114749|-0,05663568|0,4492943
0,02081851|-0,01563844|0,4593484
0,01570936|0,005928928|0,4660822
0,01383078|0,02052039|0,4688879
0,06565116|-0,1100867|0,4338867
0,05292243|-0,05047147|0,4493052
0,04776288|-0,003233024|0,4593796
0,04642772|0,02126165|0,4634654
0,04616873|0,03746695|0,4660185
0,07558014|-0,1083974|0,4349591
0,07236486|-0,05174929|0,4558403
0,07184248|-0,01315072|0,4699451
0,07206496|0,006173745|0,4807649
0,07295319|0,02217568|0,4871611
0,08409683|-0,1094515|0,4376122
0,08996675|-0,06060176|0,4621021
0,09147231|-0,03798601|0,478552
0,0937034|-0,02705731|0,4915521
0,09354314|-0,01783893|0,5020182
#END#
#START#
0,070446|-0,08467407|0,4448505
0,07996745|-0,1243161|0,42424
0,05853106|-0,117478|0,4294972
0,02619429|-0,1025494|0,4542507
0,01990912|-0,08510239|0,4831065
0,02402529|-0,07660034|0,4978626
0,06733032|-0,1131355|0,4315227
0,03571052|-0,06141888|0,4447501
0,01852243|-0,0501012|0,4741975
0,01691897|-0,06648668|0,4907164
0,01967354|-0,08188209|0,4943191
0,07422451|-0,1122048|0,4338776
0,05598218|-0,05880137|0,4512054
0,03736818|-0,04750672|0,4868195
0,03384109|-0,07295472|0,4954562
0,03622034|-0,08838562|0,4883806
0,08324992|-0,1106713|0,4375762
0,07223932|-0,06274419|0,4618768
0,05662197|-0,05505796|0,4941144
0,05170709|-0,07656596|0,4946863
0,05246669|-0,09177404|0,4839787
0,0908137|-0,1119606|0,4422218
0,08769309|-0,06863|0,4727569
0,07748648|-0,06358236|0,4940784
0,06901256|-0,07868624|0,499319
0,06269925|-0,09028616|0,4932242
#END#
#START#
0,09009834|-0,09087378|0,4681917
0,09599226|-0,124573|0,4374766
0,07986197|-0,1091269|0,4364466
0,04534814|-0,08780008|0,4522608
0,02689707|-0,07736509|0,4778146
0,01449016|-0,07006852|0,489748
0,08650863|-0,1102925|0,4434974
